from,to,value
MeV.Fib.1,MeV.Endothelial.3,7
MeV.Fib.1,MeV.Pericytes.0,11
MeV.Fib.1,MeV.SMC.0,8
MeV.Fib.1,MeV.Epithelial.0,22
MeV.Fib.1,MeV.Fib.0,10
MeV.Fib.1,MeV.Fib.1,12
MeV.Fib.1,MeV.Fib.2,10
MeV.Fib.1,MeV.Fib.3,9
MeV.Fib.1,MeV.Fib.4,13
MeV.Fib.1,MeV.Fib.5,6
MeV.Fib.1,MeV.FibCollagen.0,12
MeV.Fib.1,MeV.FibCollagen.1,21
MeV.Fib.1,MeV.FibCollagen.2,7
MeV.Fib.1,MeV.FibCollagen.3,16
MeV.Fib.1,MeV.FibLaminin.0,11
MeV.Fib.1,MeV.VLMC.0,17
MeV.Fib.1,MeV.VLMC.1,21
MeV.Fib.1,Imm.Proliferative.0,7
MeV.Fib.1,MeV.FibProlif.0,20
MeV.Fib.2,Imm.M0Like.0,9
MeV.Fib.2,Imm.M0Like.1,5
MeV.Fib.2,Imm.M0Like.2,8
MeV.Fib.2,Imm.MHCII.0,6
MeV.Fib.2,Imm.PVM.0,7
MeV.Fib.2,Imm.Interferon.0,9
MeV.Fib.2,Imm.DAM.0,4
MeV.Fib.2,Imm.DAM.1,11
MeV.Fib.2,Neu.CSFcN.0,15
MeV.Fib.2,Neu.Epend.0,11
MeV.Fib.2,MeV.Endothelial.0,11
MeV.Fib.2,MeV.Endothelial.1,5
MeV.Fib.2,MeV.Endothelial.2,10
MeV.Fib.2,MeV.Endothelial.3,5
MeV.Fib.2,MeV.Pericytes.0,16
MeV.Fib.2,MeV.SMC.0,11
MeV.Fib.2,MeV.Epithelial.0,23
MeV.Fib.2,MeV.Fib.0,9
MeV.Fib.2,MeV.Fib.1,11
MeV.Fib.2,MeV.Fib.2,7
MeV.Fib.2,MeV.Fib.3,6
MeV.Fib.2,MeV.Fib.4,16
MeV.Fib.2,MeV.Fib.5,5
MeV.Fib.2,MeV.FibCollagen.0,17
MeV.Fib.2,MeV.FibCollagen.1,24
MeV.Fib.2,MeV.FibCollagen.2,4
MeV.Fib.2,MeV.FibCollagen.3,20
MeV.Fib.2,MeV.FibLaminin.0,9
MeV.Fib.2,MeV.VLMC.0,22
MeV.Fib.2,MeV.VLMC.1,17
MeV.Fib.2,Imm.Proliferative.0,3
MeV.Fib.2,MeV.FibProlif.0,16
MeV.Fib.3,Imm.M0Like.0,23
MeV.Fib.3,Imm.M0Like.1,20
MeV.Fib.3,Imm.M0Like.2,22
MeV.Fib.3,Imm.MHCII.0,16
MeV.Fib.3,Imm.PVM.0,19
MeV.Fib.3,Imm.Interferon.0,18
MeV.Fib.3,Imm.DAM.0,8
MeV.Fib.3,Imm.DAM.1,27
MeV.Fib.3,Neu.CSFcN.0,33
MeV.Fib.3,Neu.Epend.0,27
MeV.Fib.3,MeV.Endothelial.0,14
MeV.Fib.3,MeV.Endothelial.1,13
MeV.Fib.3,MeV.Endothelial.2,19
MeV.Fib.3,MeV.Endothelial.3,13
MeV.Fib.3,MeV.Pericytes.0,24
MeV.Fib.3,MeV.SMC.0,21
MeV.Fib.3,MeV.Epithelial.0,31
MeV.Fib.3,MeV.Fib.0,26
MeV.Fib.3,MeV.Fib.1,16
MeV.Fib.3,MeV.Fib.2,15
MeV.Fib.3,MeV.Fib.3,19
MeV.Fib.3,MeV.Fib.4,24
MeV.Fib.3,MeV.Fib.5,15
MeV.Fib.3,MeV.FibCollagen.0,25
MeV.Fib.3,MeV.FibCollagen.1,31
MeV.Fib.3,MeV.FibCollagen.2,12
MeV.Fib.3,MeV.FibCollagen.3,27
MeV.Fib.3,MeV.FibLaminin.0,28
MeV.Fib.3,MeV.VLMC.0,30
MeV.Fib.3,MeV.VLMC.1,33
MeV.Fib.3,Imm.Proliferative.0,19
MeV.Fib.3,MeV.FibProlif.0,27
MeV.Fib.4,Imm.M0Like.0,14
MeV.Fib.4,Imm.M0Like.1,4
MeV.Fib.4,Imm.M0Like.2,11
MeV.Fib.4,Imm.MHCII.0,4
MeV.Fib.4,Imm.PVM.0,5
MeV.Fib.4,Imm.Interferon.0,6
MeV.Fib.4,Imm.DAM.0,4
MeV.Fib.4,Imm.DAM.1,5
MeV.Fib.4,Neu.CSFcN.0,18
MeV.Fib.4,Neu.Epend.0,11
MeV.Fib.4,MeV.Endothelial.0,3
MeV.Fib.4,MeV.Endothelial.1,6
MeV.Fib.4,MeV.Endothelial.2,11
MeV.Fib.4,MeV.Endothelial.3,3
MeV.Fib.4,MeV.Pericytes.0,15
MeV.Fib.4,MeV.SMC.0,12
MeV.Fib.4,MeV.Epithelial.0,13
MeV.Fib.4,MeV.Fib.0,11
MeV.Fib.4,MeV.Fib.1,3
MeV.Fib.4,MeV.Fib.2,5
MeV.Fib.4,MeV.Fib.3,8
MeV.Fib.4,MeV.Fib.4,5
MeV.Fib.4,MeV.Fib.5,4
MeV.Fib.4,MeV.FibCollagen.0,7
MeV.Fib.4,MeV.FibCollagen.1,14
MeV.Fib.4,MeV.FibCollagen.2,4
MeV.Fib.4,MeV.FibCollagen.3,13
MeV.Fib.4,MeV.FibLaminin.0,13
MeV.Fib.4,MeV.VLMC.0,9
MeV.Fib.4,MeV.VLMC.1,15
MeV.Fib.4,Imm.Proliferative.0,6
MeV.Fib.4,MeV.FibProlif.0,9
MeV.Fib.5,Imm.M0Like.0,9
MeV.Fib.5,Imm.M0Like.1,4
MeV.Fib.5,Imm.M0Like.2,5
MeV.Fib.5,Imm.MHCII.0,2
MeV.Fib.5,Imm.PVM.0,4
MeV.Fib.5,Imm.Interferon.0,4
MeV.Fib.5,Imm.DAM.0,3
MeV.Fib.5,Imm.DAM.1,8
MeV.Fib.5,Neu.CSFcN.0,11
MeV.Fib.5,Neu.Epend.0,11
MeV.Fib.5,MeV.Endothelial.0,7
MeV.Fib.5,MeV.Endothelial.1,8
MeV.Fib.5,MeV.Endothelial.2,8
MeV.Fib.5,MeV.Endothelial.3,1
MeV.Fib.5,MeV.Pericytes.0,7
MeV.Fib.5,MeV.SMC.0,10
MeV.Fib.5,MeV.Epithelial.0,20
MeV.Fib.5,MeV.Fib.0,5
MeV.Fib.5,MeV.Fib.1,10
MeV.Fib.5,MeV.Fib.2,2
MeV.Fib.5,MeV.Fib.3,4
MeV.Fib.5,MeV.Fib.4,10
MeV.Fib.5,MeV.Fib.5,1
MeV.Fib.5,MeV.FibCollagen.0,9
MeV.Fib.5,MeV.FibCollagen.1,19
MeV.Fib.5,MeV.FibCollagen.2,3
MeV.Fib.5,MeV.FibCollagen.3,17
MeV.Fib.5,MeV.FibLaminin.0,2
MeV.Fib.5,MeV.VLMC.0,11
MeV.Fib.5,MeV.VLMC.1,13
MeV.Fib.5,Imm.Proliferative.0,2
MeV.Fib.5,MeV.FibProlif.0,12
MeV.FibCollagen.0,Imm.M0Like.0,10
MeV.FibCollagen.0,Imm.M0Like.1,4
MeV.FibCollagen.0,Imm.M0Like.2,5
MeV.FibCollagen.0,Imm.MHCII.0,6
MeV.FibCollagen.0,Imm.PVM.0,5
MeV.FibCollagen.0,Imm.Interferon.0,7
MeV.FibCollagen.0,Imm.DAM.0,5
MeV.FibCollagen.0,Imm.DAM.1,11
MeV.FibCollagen.0,Neu.CSFcN.0,23
MeV.FibCollagen.0,Neu.Epend.0,19
MeV.FibCollagen.0,MeV.Endothelial.0,13
MeV.FibCollagen.0,MeV.Endothelial.1,5
MeV.FibCollagen.0,MeV.Endothelial.2,18
MeV.FibCollagen.0,MeV.Endothelial.3,6
MeV.FibCollagen.0,MeV.Pericytes.0,13
MeV.FibCollagen.0,MeV.SMC.0,9
MeV.FibCollagen.0,MeV.Epithelial.0,26
MeV.FibCollagen.0,MeV.Fib.0,8
MeV.FibCollagen.0,MeV.Fib.1,11
MeV.FibCollagen.0,MeV.Fib.2,4
MeV.FibCollagen.0,MeV.Fib.3,7
MeV.FibCollagen.0,MeV.Fib.4,13
MeV.FibCollagen.0,MeV.Fib.5,2
MeV.FibCollagen.0,MeV.FibCollagen.0,21
MeV.FibCollagen.0,MeV.FibCollagen.1,28
MeV.FibCollagen.0,MeV.FibCollagen.2,6
MeV.FibCollagen.0,MeV.FibCollagen.3,20
MeV.FibCollagen.0,MeV.FibLaminin.0,11
MeV.FibCollagen.0,MeV.VLMC.0,27
MeV.FibCollagen.0,MeV.VLMC.1,23
MeV.FibCollagen.0,Imm.Proliferative.0,4
MeV.FibCollagen.0,MeV.FibProlif.0,23
MeV.FibCollagen.1,Imm.M0Like.0,11
MeV.FibCollagen.1,Imm.M0Like.1,6
MeV.FibCollagen.1,Imm.M0Like.2,9
MeV.FibCollagen.1,Imm.MHCII.0,5
MeV.FibCollagen.1,Imm.PVM.0,8
MeV.FibCollagen.1,Imm.Interferon.0,6
MeV.FibCollagen.1,Imm.DAM.0,4
MeV.FibCollagen.1,Imm.DAM.1,11
MeV.FibCollagen.1,Neu.CSFcN.0,25
MeV.FibCollagen.1,Neu.Epend.0,25
MeV.FibCollagen.1,MeV.Endothelial.0,10
MeV.FibCollagen.1,MeV.Endothelial.1,6
MeV.FibCollagen.1,MeV.Endothelial.2,22
MeV.FibCollagen.1,MeV.Endothelial.3,7
MeV.FibCollagen.1,MeV.Pericytes.0,24
MeV.FibCollagen.1,MeV.SMC.0,13
MeV.FibCollagen.1,MeV.Epithelial.0,31
MeV.FibCollagen.1,MeV.Fib.0,11
MeV.FibCollagen.1,MeV.Fib.1,5
MeV.FibCollagen.1,MeV.Fib.2,9
MeV.FibCollagen.1,MeV.Fib.3,8
MeV.FibCollagen.1,MeV.Fib.4,11
MeV.FibCollagen.1,MeV.Fib.5,4
MeV.FibCollagen.1,MeV.FibCollagen.0,15
MeV.FibCollagen.1,MeV.FibCollagen.1,24
MeV.FibCollagen.1,MeV.FibCollagen.2,7
MeV.FibCollagen.1,MeV.FibCollagen.3,25
MeV.FibCollagen.1,MeV.FibLaminin.0,17
MeV.FibCollagen.1,MeV.VLMC.0,21
MeV.FibCollagen.1,MeV.VLMC.1,25
MeV.FibCollagen.1,Imm.Proliferative.0,6
MeV.FibCollagen.1,MeV.FibProlif.0,20
MeV.FibCollagen.2,Imm.M0Like.0,9
MeV.FibCollagen.2,Imm.M0Like.1,6
MeV.FibCollagen.2,Imm.M0Like.2,9
MeV.FibCollagen.2,Imm.MHCII.0,6
MeV.FibCollagen.2,Imm.PVM.0,5
MeV.FibCollagen.2,Imm.Interferon.0,8
MeV.FibCollagen.2,Imm.DAM.0,6
MeV.FibCollagen.2,Imm.DAM.1,10
MeV.FibCollagen.2,Neu.CSFcN.0,9
MeV.FibCollagen.2,Neu.Epend.0,8
MeV.FibCollagen.2,MeV.Endothelial.0,6
MeV.FibCollagen.2,MeV.Endothelial.1,2
MeV.FibCollagen.2,MeV.Endothelial.2,11
MeV.FibCollagen.2,MeV.Endothelial.3,4
MeV.FibCollagen.2,MeV.Pericytes.0,9
MeV.FibCollagen.2,MeV.SMC.0,10
MeV.FibCollagen.2,MeV.Epithelial.0,22
MeV.FibCollagen.2,MeV.Fib.0,5
MeV.FibCollagen.2,MeV.Fib.1,6
MeV.FibCollagen.2,MeV.Fib.2,4
MeV.FibCollagen.2,MeV.Fib.3,5
MeV.FibCollagen.2,MeV.Fib.4,5
MeV.FibCollagen.2,MeV.Fib.5,4
MeV.FibCollagen.2,MeV.FibCollagen.0,15
MeV.FibCollagen.2,MeV.FibCollagen.1,23
MeV.FibCollagen.2,MeV.FibCollagen.2,6
MeV.FibCollagen.2,MeV.FibCollagen.3,18
MeV.FibCollagen.2,MeV.FibLaminin.0,6
MeV.FibCollagen.2,MeV.VLMC.0,18
MeV.FibCollagen.2,MeV.VLMC.1,19
MeV.FibCollagen.2,Imm.Proliferative.0,3
MeV.FibCollagen.2,MeV.FibProlif.0,16
MeV.FibCollagen.3,Imm.M0Like.0,14
MeV.FibCollagen.3,Imm.M0Like.1,11
MeV.FibCollagen.3,Imm.M0Like.2,10
MeV.FibCollagen.3,Imm.MHCII.0,7
MeV.FibCollagen.3,Imm.PVM.0,8
MeV.FibCollagen.3,Imm.Interferon.0,12
MeV.FibCollagen.3,Imm.DAM.0,4
MeV.FibCollagen.3,Imm.DAM.1,15
MeV.FibCollagen.3,Neu.CSFcN.0,22
MeV.FibCollagen.3,Neu.Epend.0,31
MeV.FibCollagen.3,MeV.Endothelial.0,13
MeV.FibCollagen.3,MeV.Endothelial.1,4
MeV.FibCollagen.3,MeV.Endothelial.2,15
MeV.FibCollagen.3,MeV.Endothelial.3,6
MeV.FibCollagen.3,MeV.Pericytes.0,19
MeV.FibCollagen.3,MeV.SMC.0,16
MeV.FibCollagen.3,MeV.Epithelial.0,34
MeV.FibCollagen.3,MeV.Fib.0,8
MeV.FibCollagen.3,MeV.Fib.1,10
MeV.FibCollagen.3,MeV.Fib.2,2
MeV.FibCollagen.3,MeV.Fib.3,4
MeV.FibCollagen.3,MeV.Fib.4,19
MeV.FibCollagen.3,MeV.Fib.5,4
MeV.FibCollagen.3,MeV.FibCollagen.0,20
MeV.FibCollagen.3,MeV.FibCollagen.1,27
MeV.FibCollagen.3,MeV.FibCollagen.2,8
MeV.FibCollagen.3,MeV.FibCollagen.3,22
MeV.FibCollagen.3,MeV.FibLaminin.0,10
MeV.FibCollagen.3,MeV.VLMC.0,28
MeV.FibCollagen.3,MeV.VLMC.1,27
MeV.FibCollagen.3,Imm.Proliferative.0,3
MeV.FibCollagen.3,MeV.FibProlif.0,17
MeV.FibLaminin.0,Imm.M0Like.0,24
MeV.FibLaminin.0,Imm.M0Like.1,11
MeV.FibLaminin.0,Imm.M0Like.2,17
MeV.FibLaminin.0,Imm.MHCII.0,11
MeV.FibLaminin.0,Imm.PVM.0,11
MeV.FibLaminin.0,Imm.Interferon.0,13
MeV.FibLaminin.0,Imm.DAM.0,4
MeV.FibLaminin.0,Imm.DAM.1,19
MeV.FibLaminin.0,Neu.CSFcN.0,33
MeV.FibLaminin.0,Neu.Epend.0,23
MeV.FibLaminin.0,MeV.Endothelial.0,13
MeV.FibLaminin.0,MeV.Endothelial.1,19
MeV.FibLaminin.0,MeV.Endothelial.2,17
MeV.FibLaminin.0,MeV.Endothelial.3,7
MeV.FibLaminin.0,MeV.Pericytes.0,14
MeV.FibLaminin.0,MeV.SMC.0,14
MeV.FibLaminin.0,MeV.Epithelial.0,27
MeV.FibLaminin.0,MeV.Fib.0,27
MeV.FibLaminin.0,MeV.Fib.1,17
MeV.FibLaminin.0,MeV.Fib.2,16
MeV.FibLaminin.0,MeV.Fib.3,16
MeV.FibLaminin.0,MeV.Fib.4,18
MeV.FibLaminin.0,MeV.Fib.5,10
MeV.FibLaminin.0,MeV.FibCollagen.0,18
MeV.FibLaminin.0,MeV.FibCollagen.1,23
MeV.FibLaminin.0,MeV.FibCollagen.2,8
MeV.FibLaminin.0,MeV.FibCollagen.3,22
MeV.FibLaminin.0,MeV.FibLaminin.0,23
MeV.FibLaminin.0,MeV.VLMC.0,24
MeV.FibLaminin.0,MeV.VLMC.1,24
MeV.FibLaminin.0,Imm.Proliferative.0,6
MeV.FibLaminin.0,MeV.FibProlif.0,23
MeV.VLMC.0,Imm.M0Like.0,12
MeV.VLMC.0,Imm.M0Like.1,9
MeV.VLMC.0,Imm.M0Like.2,8
MeV.VLMC.0,Imm.MHCII.0,5
MeV.VLMC.0,Imm.PVM.0,12
MeV.VLMC.0,Imm.Interferon.0,11
MeV.VLMC.0,Imm.DAM.0,7
MeV.VLMC.0,Imm.DAM.1,18
MeV.VLMC.0,Neu.CSFcN.0,20
MeV.VLMC.0,Neu.Epend.0,13
MeV.VLMC.0,MeV.Endothelial.0,9
MeV.VLMC.0,MeV.Endothelial.1,3
MeV.VLMC.0,MeV.Endothelial.2,12
MeV.VLMC.0,MeV.Endothelial.3,3
MeV.VLMC.0,MeV.Pericytes.0,18
MeV.VLMC.0,MeV.SMC.0,16
MeV.VLMC.0,MeV.Epithelial.0,25
MeV.VLMC.0,MeV.Fib.0,4
MeV.VLMC.0,MeV.Fib.1,13
MeV.VLMC.0,MeV.Fib.2,8
MeV.VLMC.0,MeV.Fib.3,6
MeV.VLMC.0,MeV.Fib.4,12
MeV.VLMC.0,MeV.Fib.5,4
MeV.VLMC.0,MeV.FibCollagen.0,22
MeV.VLMC.0,MeV.FibCollagen.1,29
MeV.VLMC.0,MeV.FibCollagen.2,3
MeV.VLMC.0,MeV.FibCollagen.3,20
MeV.VLMC.0,MeV.FibLaminin.0,7
MeV.VLMC.0,MeV.VLMC.0,20
MeV.VLMC.0,MeV.VLMC.1,21
MeV.VLMC.0,Imm.Proliferative.0,5
MeV.VLMC.0,MeV.FibProlif.0,20
MeV.VLMC.1,Imm.M0Like.0,16
MeV.VLMC.1,Imm.M0Like.1,11
MeV.VLMC.1,Imm.M0Like.2,11
MeV.VLMC.1,Imm.MHCII.0,12
MeV.VLMC.1,Imm.PVM.0,11
MeV.VLMC.1,Imm.Interferon.0,12
MeV.VLMC.1,Imm.DAM.0,11
MeV.VLMC.1,Imm.DAM.1,13
MeV.VLMC.1,Neu.CSFcN.0,35
MeV.VLMC.1,Neu.Epend.0,19
MeV.VLMC.1,MeV.Endothelial.0,12
MeV.VLMC.1,MeV.Endothelial.1,11
MeV.VLMC.1,MeV.Endothelial.2,18
MeV.VLMC.1,MeV.Endothelial.3,8
MeV.VLMC.1,MeV.Pericytes.0,20
MeV.VLMC.1,MeV.SMC.0,24
MeV.VLMC.1,MeV.Epithelial.0,35
MeV.VLMC.1,MeV.Fib.0,9
MeV.VLMC.1,MeV.Fib.1,18
MeV.VLMC.1,MeV.Fib.2,12
MeV.VLMC.1,MeV.Fib.3,15
MeV.VLMC.1,MeV.Fib.4,14
MeV.VLMC.1,MeV.Fib.5,8
MeV.VLMC.1,MeV.FibCollagen.0,31
MeV.VLMC.1,MeV.FibCollagen.1,36
MeV.VLMC.1,MeV.FibCollagen.2,6
MeV.VLMC.1,MeV.FibCollagen.3,35
MeV.VLMC.1,MeV.FibLaminin.0,11
MeV.VLMC.1,MeV.VLMC.0,34
MeV.VLMC.1,MeV.VLMC.1,37
MeV.VLMC.1,Imm.Proliferative.0,9
MeV.VLMC.1,MeV.FibProlif.0,22
Imm.Proliferative.0,Imm.M0Like.0,4
Imm.Proliferative.0,Imm.M0Like.1,4
Imm.Proliferative.0,Imm.M0Like.2,6
Imm.Proliferative.0,Imm.MHCII.0,3
Imm.Proliferative.0,Imm.PVM.0,5
Imm.Proliferative.0,Imm.Interferon.0,5
Imm.Proliferative.0,Imm.DAM.0,3
Imm.Proliferative.0,Imm.DAM.1,5
Imm.Proliferative.0,Neu.CSFcN.0,4
Imm.Proliferative.0,Neu.Epend.0,5
Imm.Proliferative.0,MeV.Endothelial.0,1
Imm.Proliferative.0,MeV.Endothelial.3,1
Imm.Proliferative.0,MeV.SMC.0,1
Imm.Proliferative.0,MeV.Epithelial.0,4
Imm.Proliferative.0,MeV.Fib.0,1
Imm.Proliferative.0,MeV.Fib.1,1
Imm.Proliferative.0,MeV.Fib.2,1
Imm.Proliferative.0,MeV.Fib.3,2
Imm.Proliferative.0,MeV.Fib.4,2
Imm.Proliferative.0,MeV.FibCollagen.0,2
Imm.Proliferative.0,MeV.FibCollagen.1,6
Imm.Proliferative.0,MeV.FibCollagen.2,5
Imm.Proliferative.0,MeV.FibCollagen.3,2
Imm.Proliferative.0,MeV.FibLaminin.0,2
Imm.Proliferative.0,MeV.VLMC.0,3
Imm.Proliferative.0,MeV.VLMC.1,5
Imm.Proliferative.0,Imm.Proliferative.0,2
Imm.Proliferative.0,MeV.FibProlif.0,3
MeV.FibProlif.0,Imm.M0Like.0,3
MeV.FibProlif.0,Imm.M0Like.1,2
MeV.FibProlif.0,Imm.M0Like.2,3
MeV.FibProlif.0,Imm.PVM.0,4
MeV.FibProlif.0,Imm.Interferon.0,4
MeV.FibProlif.0,Imm.DAM.0,2
MeV.FibProlif.0,Neu.CSFcN.0,2
MeV.FibProlif.0,Neu.Epend.0,11
MeV.FibProlif.0,MeV.Endothelial.0,13
MeV.FibProlif.0,MeV.Endothelial.1,2
MeV.FibProlif.0,MeV.Endothelial.2,9
MeV.FibProlif.0,MeV.Endothelial.3,4
MeV.FibProlif.0,MeV.Pericytes.0,11
MeV.FibProlif.0,MeV.SMC.0,14
MeV.FibProlif.0,MeV.Epithelial.0,27
MeV.FibProlif.0,MeV.Fib.0,3
MeV.FibProlif.0,MeV.Fib.1,1
MeV.FibProlif.0,MeV.Fib.2,1
MeV.FibProlif.0,MeV.Fib.3,4
MeV.FibProlif.0,MeV.Fib.4,5
MeV.FibProlif.0,MeV.Fib.5,1
MeV.FibProlif.0,MeV.FibCollagen.0,8
MeV.FibProlif.0,MeV.FibCollagen.1,22
MeV.FibProlif.0,MeV.FibCollagen.2,4
MeV.FibProlif.0,MeV.FibCollagen.3,18
MeV.FibProlif.0,MeV.FibLaminin.0,5
MeV.FibProlif.0,MeV.VLMC.0,17
MeV.FibProlif.0,MeV.VLMC.1,17
MeV.FibProlif.0,Imm.Proliferative.0,1
MeV.FibProlif.0,MeV.FibProlif.0,13
