gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.NA	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.NA	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0BDC04683	CEACAM1	0.006	0.015	0.0	0.009	0.0162	0.0044	0.0093	0.0	0.0101	0.0	0.0	0.0076	0.0037	0.0	0.0305	0.0153	0.0206	0.0886	0.006	0.0	0.0	0.0009	0.0	0.005	0.0	0.0608	0.0	0.0209	0.0022	0.0	0.0091	0.0	0.0019	0.0	0.0102	0.0024	0.0061	0.0121
PODXL2	Q9NZ53	False	PDXL2_HUMAN		CPI-SS0B111D2F5	PODXL2	0.007	0.0126	0.0244	0.003	0.0038	0.0117	0.0	0.0	0.0036	0.0	0.0048	0.0122	0.0112	0.0	0.002	0.0062	0.0025	0.0	0.1006	0.0119	0.016	0.007	0.0074	0.0048	0.0184	0.0271	0.0079	0.0427	0.0115	0.0111	0.0334	0.0	0.0032	0.0067	0.0162	0.0159	0.0987	0.0071
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS085C6A191	SELPLG	0.0753	0.1558	0.2478	0.3768	0.4616	0.4748	0.1843	0.3155	0.1142	0.2358	0.0	0.0022	0.0019	0.0	0.0029	0.0	0.0023	0.0075	0.0065	0.0021	0.0032	0.0027	0.0	0.0	0.0093	0.0037	0.0	0.0	0.0028	0.0122	0.0115	0.0	0.0	0.0	0.001	0.0057	0.0039	0.0062
CD80	P33681	False	CD80_HUMAN		CPI-SS0DC98E54D	CD80	0.0111	0.0285	0.0251	0.0329	0.0292	0.0665	0.014	0.0	0.0672	0.0365	0.0101	0.0094	0.003	0.0	0.0035	0.0012	0.0048	0.0	0.0056	0.0071	0.0101	0.0021	0.0049	0.016	0.0	0.0	0.0955	0.038	0.0084	0.0436	0.0015	0.0	0.0125	0.0	0.0245	0.0233	0.0026	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS0452C6098	CD86	0.1317	0.166	0.1908	0.2317	0.2611	0.2768	0.1325	0.0	0.2237	0.1248	0.0184	0.0043	0.0031	0.0	0.0061	0.0038	0.004	0.0036	0.0034	0.0011	0.0034	0.0009	0.0111	0.0025	0.0	0.0112	0.0	0.0	0.0138	0.2198	0.0175	0.0	0.0123	0.0	0.0064	0.0082	0.005	0.0045
CD80	P33681	False	CD80_HUMAN		CPI-SS08EC6823D	CD80	0.0111	0.0285	0.0251	0.0329	0.0292	0.0665	0.014	0.0	0.0672	0.0365	0.0101	0.0094	0.003	0.0	0.0035	0.0012	0.0048	0.0	0.0056	0.0071	0.0101	0.0021	0.0049	0.016	0.0	0.0	0.0955	0.038	0.0084	0.0436	0.0015	0.0	0.0125	0.0	0.0245	0.0233	0.0026	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS0A72C2360	CD86	0.1317	0.166	0.1908	0.2317	0.2611	0.2768	0.1325	0.0	0.2237	0.1248	0.0184	0.0043	0.0031	0.0	0.0061	0.0038	0.004	0.0036	0.0034	0.0011	0.0034	0.0009	0.0111	0.0025	0.0	0.0112	0.0	0.0	0.0138	0.2198	0.0175	0.0	0.0123	0.0	0.0064	0.0082	0.005	0.0045
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS04B37190C	CEACAM5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.0	0.0	0.0014	0.0	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0B537DD3F	CEACAM5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.0	0.0	0.0014	0.0	0.0	0.0
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-SC08497FAC9	CLCF1	0.0	0.0041	0.0	0.0051	0.0037	0.0093	0.0031	0.0	0.0	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.003	0.0045	0.0135	0.0031	0.0031	0.0	0.0007	0.0	0.0	0.0	0.0159	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0105	0.0081	0.0	0.0
CNTF	P26441	False	CNTF_HUMAN		CPI-SC05C95A92C	CNTF	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.0011	0.0	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0	0.001	0.0	0.0	0.0	0.0015	0.0	0.0	0.0
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0A6FCBF7C	CNTN1	0.0027	0.0017	0.0136	0.0065	0.007	0.0181	0.0041	0.0383	0.0	0.0243	0.0645	0.0276	0.0527	0.0	0.0048	0.0175	0.0137	0.0276	0.0737	0.0218	0.0236	0.0278	0.0232	0.0456	0.0724	0.0253	0.0093	0.0804	0.0488	0.0056	0.0348	0.1207	0.0028	0.01	0.3597	0.2239	0.0079	0.0245
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0FC612D4D	DLK1	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0009	0.0057	0.001	0.0	0.0	0.0	0.0	0.016	0.006	0.0	0.0	0.0458	0.0006	0.0	0.0016	0.0	0.013	0.0032
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	DLL1	0.0	0.0	0.0	0.0004	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0134	0.0081	0.0045	0.0056	0.0024	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.009	0.0	0.0	0.0	0.0004	0.0	0.0073	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0E5A6ADB3	DLL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037	0.0	0.0	0.0	0.0023	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0AFCA0602	DLL4	0.0	0.0031	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128	0.0	0.0126	0.0218	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0028	0.0	0.0017	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS052ADA696	JAG1	0.0163	0.031	0.0	0.0043	0.0079	0.0109	0.0046	0.0	0.0414	0.0	0.1498	0.1084	0.1295	0.1127	0.0686	0.0306	0.0768	0.5658	0.0161	0.0406	0.0658	0.1126	0.0623	0.234	0.0733	0.2401	0.202	0.0353	0.0928	0.0737	0.0901	0.1861	0.1555	0.2722	0.1661	0.1983	0.0069	0.0026
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0DB3F5A37	JAG2	0.0	0.0012	0.0058	0.0045	0.0073	0.0036	0.0	0.0	0.0	0.0	0.0091	0.0027	0.0	0.113	0.0316	0.0218	0.0751	0.1755	0.0	0.0	0.0015	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0341	0.0	0.01	0.0	0.0026	0.0	0.0411	0.027
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS029811409	CNTN1	0.0027	0.0017	0.0136	0.0065	0.007	0.0181	0.0041	0.0383	0.0	0.0243	0.0645	0.0276	0.0527	0.0	0.0048	0.0175	0.0137	0.0276	0.0737	0.0218	0.0236	0.0278	0.0232	0.0456	0.0724	0.0253	0.0093	0.0804	0.0488	0.0056	0.0348	0.1207	0.0028	0.01	0.3597	0.2239	0.0079	0.0245
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	DLK1	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0009	0.0057	0.001	0.0	0.0	0.0	0.0	0.016	0.006	0.0	0.0	0.0458	0.0006	0.0	0.0016	0.0	0.013	0.0032
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	DLL1	0.0	0.0	0.0	0.0004	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0134	0.0081	0.0045	0.0056	0.0024	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.009	0.0	0.0	0.0	0.0004	0.0	0.0073	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS06BBCAC08	DLL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037	0.0	0.0	0.0	0.0023	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS08E4D6FA9	DLL4	0.0	0.0031	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128	0.0	0.0126	0.0218	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0028	0.0	0.0017	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	JAG1	0.0163	0.031	0.0	0.0043	0.0079	0.0109	0.0046	0.0	0.0414	0.0	0.1498	0.1084	0.1295	0.1127	0.0686	0.0306	0.0768	0.5658	0.0161	0.0406	0.0658	0.1126	0.0623	0.234	0.0733	0.2401	0.202	0.0353	0.0928	0.0737	0.0901	0.1861	0.1555	0.2722	0.1661	0.1983	0.0069	0.0026
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS065B2DBAE	JAG2	0.0	0.0012	0.0058	0.0045	0.0073	0.0036	0.0	0.0	0.0	0.0	0.0091	0.0027	0.0	0.113	0.0316	0.0218	0.0751	0.1755	0.0	0.0	0.0015	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0341	0.0	0.01	0.0	0.0026	0.0	0.0411	0.027
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0730D1EF3	CNTN1	0.0027	0.0017	0.0136	0.0065	0.007	0.0181	0.0041	0.0383	0.0	0.0243	0.0645	0.0276	0.0527	0.0	0.0048	0.0175	0.0137	0.0276	0.0737	0.0218	0.0236	0.0278	0.0232	0.0456	0.0724	0.0253	0.0093	0.0804	0.0488	0.0056	0.0348	0.1207	0.0028	0.01	0.3597	0.2239	0.0079	0.0245
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0BDC912F3	CNTN1	0.0027	0.0017	0.0136	0.0065	0.007	0.0181	0.0041	0.0383	0.0	0.0243	0.0645	0.0276	0.0527	0.0	0.0048	0.0175	0.0137	0.0276	0.0737	0.0218	0.0236	0.0278	0.0232	0.0456	0.0724	0.0253	0.0093	0.0804	0.0488	0.0056	0.0348	0.1207	0.0028	0.01	0.3597	0.2239	0.0079	0.0245
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC028882919	COL1A1	0.0472	0.0123	0.0135	0.0191	0.0107	0.0151	0.0154	0.0	0.0123	0.0	0.2023	0.2279	0.514	0.0047	0.0094	0.0338	0.0107	0.0094	0.0701	0.1665	0.1686	0.2296	0.1719	0.8241	0.2834	0.2713	0.6488	0.2534	0.2996	0.1454	0.4746	0.1444	0.0295	0.0503	0.179	0.4886	0.0048	0.0245
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC07707E049	COL1A2	0.0293	0.03	0.0052	0.0191	0.025	0.0196	0.0141	0.0	0.0102	0.0768	0.4725	0.5085	0.755	0.0406	0.0227	0.0285	0.0161	0.021	0.1486	0.4395	0.4323	0.393	0.4562	1.1924	0.4757	0.314	1.0864	0.2617	0.4073	0.267	0.4555	0.5302	0.0931	0.1964	0.3414	0.7104	0.0015	0.003
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0AA90A03B	COL2A1	0.0	0.0	0.0	0.0	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.005	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0101	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0A7864078	COL3A1	0.0419	0.0232	0.0445	0.0239	0.0213	0.0167	0.0233	0.0	0.0138	0.0154	0.3499	0.2214	0.3428	0.095	0.0221	0.0113	0.0128	0.0093	0.2975	0.3348	0.3297	0.487	0.2584	0.952	0.4273	0.4065	1.1454	0.3187	0.3394	0.1655	0.4171	0.2571	0.0699	0.3801	0.4741	0.651	0.0052	0.0094
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0756B421F	COL4A1	0.0163	0.0135	0.0	0.0035	0.0006	0.0054	0.0032	0.0	0.0015	0.0137	0.2652	0.0594	0.1121	0.0642	0.085	0.0683	0.1447	0.0927	0.0411	0.0232	0.0201	0.0412	0.0347	0.6825	0.0967	0.1441	0.0661	0.128	0.0599	0.0155	0.1641	0.035	0.1764	0.4662	0.0544	0.0956	0.0979	0.1006
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0096917A2	COL4A2	0.0047	0.0039	0.0312	0.0085	0.0075	0.0131	0.0	0.0	0.0027	0.0	0.146	0.0569	0.1167	0.1111	0.0845	0.0929	0.1882	0.0663	0.0507	0.0408	0.0403	0.0881	0.0729	0.5126	0.2048	0.1021	0.102	0.0691	0.0369	0.0346	0.0973	0.0	0.128	0.4614	0.0744	0.0908	0.2226	0.1056
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0CC8A2F79	COL4A3	0.0	0.0	0.0	0.0054	0.0015	0.0026	0.0	0.0	0.0042	0.0	0.0505	0.1412	0.2956	0.0	0.0055	0.0	0.0041	0.0029	0.2981	0.1812	0.1883	0.2657	0.1278	0.0116	0.038	0.0614	0.0	0.1424	0.102	0.0383	0.0268	0.1193	0.2708	0.033	0.0076	0.0047	0.003	0.0197
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC030087D4F	COL4A4	0.0	0.0008	0.0	0.003	0.0012	0.0037	0.0	0.0	0.0	0.0141	0.0212	0.1262	0.3395	0.0	0.0016	0.0066	0.004	0.0	0.245	0.0807	0.1199	0.1999	0.0977	0.022	0.0158	0.0901	0.0127	0.2297	0.0954	0.07	0.0498	0.0331	0.1239	0.0	0.0172	0.0049	0.0143	0.0299
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0F1833AC0	COL4A5	0.0249	0.0115	0.0165	0.0079	0.0106	0.0208	0.0235	0.0	0.0165	0.0197	0.7911	0.5432	0.6126	0.0	0.0149	0.0142	0.0192	0.0296	0.0304	0.3021	0.4513	0.3799	0.5158	0.2813	0.0813	0.0299	0.0392	0.3606	0.1801	0.1175	0.1291	0.5108	0.1281	0.3473	0.0229	0.0907	0.0089	0.121
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0BFDE14E9	COL4A6	0.0204	0.0057	0.0	0.0043	0.0023	0.003	0.0	0.0	0.0	0.0	0.839	0.5386	0.5139	0.0	0.0022	0.0076	0.0045	0.0026	0.0126	0.1219	0.1989	0.3868	0.3538	0.1845	0.1286	0.0	0.0	0.4652	0.1097	0.1058	0.0888	0.4668	0.0968	0.3897	0.0097	0.0104	0.0017	0.0231
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05590EDD3	COL5A1	0.0	1e-04	0.0	0.0019	0.0004	0.0084	0.0011	0.0	0.0	0.0	0.1385	0.1447	0.2992	0.027	0.0121	0.0066	0.0062	0.0063	0.0744	0.3003	0.5355	0.1969	0.156	0.3809	0.1629	0.0663	0.4296	0.0738	0.097	0.1563	0.0617	0.0365	0.0322	0.0763	0.0903	0.1508	0.0003	0.0228
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CED85DDE	COL5A2	0.0313	0.0048	0.0	0.0083	0.0133	0.0134	0.0516	0.0	0.0074	0.0	0.2615	0.1703	0.3017	0.1114	0.2356	0.0397	0.0344	0.3895	0.4716	0.188	0.2347	0.4499	0.1831	0.6597	0.4642	0.2856	0.912	0.4467	0.2064	0.0447	0.1042	0.3758	0.0767	0.1957	0.501	0.4994	0.0113	0.056
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DA063880	COL5A3	0.0101	0.0031	0.0138	0.0024	0.003	0.0018	0.0	0.0	0.0	0.0	0.0311	0.0125	0.0133	0.0	0.0	0.0	0.0069	0.0089	0.0064	0.0462	0.0151	0.0231	0.0147	0.1266	0.1161	0.0692	0.1112	0.018	0.038	0.0	0.0263	0.0506	0.0225	0.0	0.0207	0.1131	0.0	0.0646
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0251EEF61	COL6A1	0.0	0.0015	0.0	0.0037	0.0042	0.0057	0.0071	0.0	0.0	0.0	0.0458	0.0362	0.0703	0.0	0.0008	0.0	0.0	0.0048	0.1393	0.0153	0.0161	0.0414	0.03	0.0778	0.0552	0.0635	0.1367	0.0	0.0576	0.0319	0.1179	0.0	0.0023	0.0284	0.1995	0.4179	0.0086	0.0042
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC07F654CB3	COL6A2	0.0071	0.002	0.0	0.0033	0.0033	0.0019	0.0	0.0	0.0	0.0	0.1124	0.0328	0.0479	0.0163	0.0022	0.0211	0.0008	0.0	0.0901	0.0206	0.0302	0.0619	0.0365	0.0792	0.0426	0.1212	0.2307	0.0793	0.0598	0.0422	0.0804	0.0	0.0192	0.0708	0.3017	0.5196	0.011	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC059D160BE	COL6A3	0.0	0.0121	0.0	0.0051	0.002	0.0055	0.0	0.0	0.0	0.0	0.1049	0.1059	0.1111	0.0342	0.0035	0.0	0.0043	0.0054	0.1604	0.0114	0.0111	0.039	0.0146	0.3633	0.1229	0.2065	0.4627	0.0716	0.0576	0.0156	0.0965	0.0349	0.0039	0.1315	0.154	0.5434	0.0043	0.0037
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0E4A99136	COL6A5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0613	0.0	0.0139	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0E03C13D1	COL6A6	0.0	0.0	0.0	0.0033	0.0008	0.0	0.0073	0.0	0.0	0.0	0.0	0.0036	0.0055	0.0333	0.1117	0.0105	0.0365	0.0	0.0	0.0057	0.0106	0.0051	0.0013	0.1106	0.0	0.0	0.0078	0.0	0.0	0.0	0.0226	0.0	0.0027	0.0108	0.0024	0.0	0.0013	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC0B4771D76	COL7A1	0.0	0.0	0.0	0.0033	0.0006	0.0	0.0	0.0	0.0	0.0	0.0283	0.004	0.0013	0.0	0.0	0.0072	0.0025	0.0	0.0	0.0027	0.0014	0.0008	0.0017	0.1009	0.0	0.0027	0.0	0.0054	0.0103	0.0041	0.0132	0.0	0.013	0.0024	0.0016	0.0	0.0019	0.0142
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC068FFC547	COL8A1	0.0158	0.0256	0.053	0.0233	0.0202	0.0227	0.0239	0.0	0.0115	0.0192	0.1341	0.329	0.2881	0.0311	0.02	0.0378	0.0407	0.2435	0.1085	0.0193	0.0113	0.0819	0.0292	1.0556	0.2774	0.3633	0.8127	0.2628	0.1236	0.0478	0.1516	0.0866	0.3451	0.4271	1.624	1.032	0.1563	0.1359
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0FCB8DFBB	COL8A2	0.0	0.0026	0.0	0.0009	0.0009	0.0	0.0	0.0	0.0	0.0	0.0454	0.08	0.1518	0.0	0.0003	0.0	0.0	0.0	0.0457	0.0092	0.029	0.0366	0.0095	0.0154	0.0218	0.0627	0.1542	0.0051	0.0307	0.0532	0.0323	0.0946	0.0	0.0	0.2008	0.2784	0.0009	0.0437
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC050CC3A3F	COL9A1	0.0	0.0064	0.0177	0.0006	0.0043	0.0016	0.0077	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0009	0.0	0.0	0.0042	0.0002	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.0	0.0	0.0	0.0	0.0016	0.0019	0.0088
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0A210DC1F	COL9A2	0.0	0.0	0.0	0.0011	0.0016	0.0	0.0	0.0	0.0045	0.0	0.0	0.0192	0.0316	0.0	0.0	0.0	0.0	0.0	0.0059	0.0249	0.0278	0.0176	0.0334	0.0	0.04	0.007	0.0	0.0	0.0161	0.0	0.0149	0.0	0.0021	0.0	0.0019	0.0	0.0129	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0FD500AF3	COL9A3	0.0	0.0074	0.0	0.0034	0.0026	0.0029	0.007	0.0	0.0	0.0	0.0	0.0	0.0032	0.0	0.0018	0.0	0.0057	0.0075	0.0	0.0048	0.002	0.0024	0.0007	0.0028	0.0	0.0	0.0089	0.0	0.0	0.0	0.0045	0.0	0.0	0.0	0.0	0.0	0.0213	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0B4F620A6	COL10A1	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082	0.0024	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0B991F6B1	COL11A1	0.0972	0.0332	0.0293	0.077	0.0686	0.0457	0.0513	0.1974	0.0182	0.019	0.1249	0.1311	0.227	0.0	0.0308	0.128	0.0464	0.0342	0.063	0.1219	0.0953	0.1006	0.106	0.2304	0.1472	0.095	0.3006	0.1219	0.1307	0.1183	0.0807	0.175	0.0489	0.0272	0.1642	0.3388	0.1147	0.1473
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC034D4CF73	COL11A2	0.011	0.0039	0.0134	0.0056	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.014	0.0	0.002	0.0	0.002	0.0052	0.0	0.0103	0.0129	0.0058	0.0064	0.0585	0.0	0.0049	0.0094	0.0	0.0166	0.0	0.0027	0.0	0.0005	0.0	0.0037	0.0102	0.0114	0.0131
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0EC720659	COL12A1	0.0196	0.0226	0.0	0.0099	0.0078	0.0073	0.0	0.0	0.0151	0.0	0.3043	0.085	0.0879	0.049	0.0055	0.0056	0.0024	0.0	0.1007	0.0251	0.038	0.1395	0.065	0.1443	0.0597	0.1047	0.367	0.3154	0.068	0.0084	0.1093	0.1644	0.0133	0.011	1.0221	1.1094	0.0121	0.0408
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0A18569E5	COL13A1	0.0	0.0017	0.0207	0.0021	0.0	0.0033	0.0046	0.0	0.0	0.0	0.3657	0.1516	0.1064	0.0	0.0	0.0143	0.0025	0.0	0.0087	0.0748	0.0881	0.0785	0.0915	0.1947	0.0	0.0217	0.0129	0.0809	0.0392	0.0299	0.0158	0.0508	0.0134	0.0	0.0	0.0	0.0023	0.0135
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0B6D93CD4	COL14A1	0.0157	0.0155	0.0572	0.0187	0.0116	0.013	0.0296	0.399	0.0356	0.0054	0.0107	0.0241	0.0054	0.0	0.0032	0.0078	0.0127	0.0603	0.0099	0.0107	0.0	0.0377	0.0085	0.0645	0.0733	0.04	0.5508	0.0	0.047	0.0056	0.0402	0.0514	0.0054	0.0624	0.0216	0.1538	0.3582	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC01BE5E1F7	COL15A1	0.0249	0.0278	0.0499	0.0312	0.0322	0.0405	0.0	0.0	0.0249	0.0	0.762	0.0543	0.035	0.0	0.038	0.0149	0.0079	0.0147	0.0164	0.0058	0.0073	0.0573	0.0286	0.7011	0.5487	0.0238	0.1512	0.1335	0.0436	0.092	0.0671	0.0868	0.0356	0.0013	0.0254	0.2071	0.0041	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC027EF0F68	COL16A1	0.0041	0.0138	0.0085	0.0073	0.0091	0.0074	0.016	0.0	0.0032	0.0	0.0334	0.0261	0.0216	0.0	0.0002	0.0073	1e-04	0.0	0.0153	0.0176	0.0155	0.0073	0.0051	0.0244	0.0053	0.0156	0.0159	0.0057	0.0197	0.0014	0.0245	0.0	0.0029	0.0218	0.0155	0.0561	0.0069	0.0133
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC00942962B	COL17A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC039737584	COL18A1	0.0	0.0032	0.0	0.0	0.0006	0.0016	0.0	0.0	0.0	0.0	0.209	0.0287	0.0588	0.0245	0.0068	0.0183	0.006	0.0705	0.0111	0.0577	0.118	0.0857	0.0851	0.3871	0.1122	0.0344	0.0229	0.1513	0.0539	0.0377	0.0717	0.0	0.0238	0.3593	0.0036	0.0023	0.0039	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0423059DF	COL19A1	0.0236	0.0298	0.0152	0.0308	0.0179	0.0257	0.0053	0.0	0.0114	0.0	0.0191	0.0255	0.0072	0.0248	0.009	0.0486	0.0195	0.015	0.0305	0.0296	0.0107	0.0175	0.0129	0.0041	0.0074	0.0188	0.0252	0.0	0.044	0.0141	0.0165	0.0	0.0245	0.0403	0.0141	0.0112	0.0326	0.0597
