MeV.1.4.1.index	MeV.1.4.1.Term	MeV.1.4.1.NES	MeV.1.4.1.FDR q-val	MeV.1.4.11.index	MeV.1.4.11.Term	MeV.1.4.11.NES	MeV.1.4.11.FDR q-val	MeV.1.4.12.index	MeV.1.4.12.Term	MeV.1.4.12.NES	MeV.1.4.12.FDR q-val	MeV.1.4.13.index	MeV.1.4.13.Term	MeV.1.4.13.NES	MeV.1.4.13.FDR q-val	MeV.1.4.15.index	MeV.1.4.15.Term	MeV.1.4.15.NES	MeV.1.4.15.FDR q-val	MeV.1.4.2.index	MeV.1.4.2.Term	MeV.1.4.2.NES	MeV.1.4.2.FDR q-val	MeV.1.4.20.index	MeV.1.4.20.Term	MeV.1.4.20.NES	MeV.1.4.20.FDR q-val	MeV.1.4.21.index	MeV.1.4.21.Term	MeV.1.4.21.NES	MeV.1.4.21.FDR q-val	MeV.1.4.4.index	MeV.1.4.4.Term	MeV.1.4.4.NES	MeV.1.4.4.FDR q-val	MeV.1.4.5.index	MeV.1.4.5.Term	MeV.1.4.5.NES	MeV.1.4.5.FDR q-val	MeV.1.4.6.index	MeV.1.4.6.Term	MeV.1.4.6.NES	MeV.1.4.6.FDR q-val	MeV.1.4.7.index	MeV.1.4.7.Term	MeV.1.4.7.NES	MeV.1.4.7.FDR q-val	MeV.1.4.8.index	MeV.1.4.8.Term	MeV.1.4.8.NES	MeV.1.4.8.FDR q-val	MeV.2.1.index	MeV.2.1.Term	MeV.2.1.NES	MeV.2.1.FDR q-val	MeV.2.8.index	MeV.2.8.Term	MeV.2.8.NES	MeV.2.8.FDR q-val	MeV.3.17.index	MeV.3.17.Term	MeV.3.17.NES	MeV.3.17.FDR q-val	MeV.3.30.index	MeV.3.30.Term	MeV.3.30.NES	MeV.3.30.FDR q-val	MeV.4.1.index	MeV.4.1.Term	MeV.4.1.NES	MeV.4.1.FDR q-val	MeV.4.12.index	MeV.4.12.Term	MeV.4.12.NES	MeV.4.12.FDR q-val	MeV.4.21.index	MeV.4.21.Term	MeV.4.21.NES	MeV.4.21.FDR q-val	MeV.4.26.index	MeV.4.26.Term	MeV.4.26.NES	MeV.4.26.FDR q-val	MeV.4.30.index	MeV.4.30.Term	MeV.4.30.NES	MeV.4.30.FDR q-val	MeV.4.31.index	MeV.4.31.Term	MeV.4.31.NES	MeV.4.31.FDR q-val	MeV.4.4.index	MeV.4.4.Term	MeV.4.4.NES	MeV.4.4.FDR q-val
				31.0	heme catabolic process (GO:0042167)	-1.9149376514563168	0.023723204937888	31.0	negative regulation of nervous system development (GO:0051961)	1.8562262837491093	0.0454061064905319					31.0	inorganic anion transmembrane transport (GO:0098661)	1.9455807282383089	0.0144855934541158	31.0	protein localization to synapse (GO:0035418)	1.9233849406350605	0.0294026570851087					31	T cell activation involved in immune response (GO:0002286)	1.8917566158825276	0.0013434970256236									31.0	peptide biosynthetic process (GO:0043043)	-2.636312086869941	0.0	31.0	rRNA metabolic process (GO:0016072)	-2.132011844558632	0.000859945001669	31.0	ribosomal small subunit assembly (GO:0000028)	2.004500602255738	0.000121460153615	31.0	establishment of endothelial barrier (GO:0061028)	-2.106617588174758	0.0022874574914982									31.0	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	1.9222837812990792	0.0052287129610148																												
				32.0	porphyrin-containing compound catabolic process (GO:0006787)	-1.9149376514563168	0.023723204937888	32.0	cellular response to interferon-gamma (GO:0071346)	1.852988982095084	0.04656917472566					32.0	positive regulation of synapse assembly (GO:0051965)	1.9432740863043632	0.0145970153437789	32.0	synaptic membrane adhesion (GO:0099560)	1.921050606452236	0.029306417789402					32	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	1.8873473025741043	0.0015509345173145									32.0	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	-2.8136786699220813	0.0	32.0	nuclear-transcribed mRNA catabolic process (GO:0000956)	-2.1752070993632366	0.0003642120007068	32.0	ATP synthesis coupled proton transport (GO:0015986)	1.996757584957424	0.0001177795428994	32.0	response to copper ion (GO:0046688)	-2.132787600462153	0.0013724744948989									32.0	antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	1.9222837812990792	0.0052287129610148																												
				33.0	positive regulation of angiogenesis (GO:0045766)	-1.9211056942417744	0.0229171377545605	33.0	cellular potassium ion homeostasis (GO:0030007)	-2.133453698140968	0.0232882579832478					33.0	cell junction assembly (GO:0034329)	1.940218277233592	0.0151431717520128	33.0	synapse organization (GO:0050808)	1.9178254618364852	0.0295629585154149					33	regulation of T cell activation (GO:0050863)	1.8862499627070688	0.0015354251721413									33.0	cytoplasmic translation (GO:0002181)	-2.887028233302051	0.0	33.0	modulation of chemical synaptic transmission (GO:0050804)	-2.1955022646458637	0.0001934876253755	33.0	mitochondrial ATP synthesis coupled proton transport (GO:0042776)	1.9928242743525453	0.0001143154386965	33.0	cellular response to copper ion (GO:0071280)	-2.268875172489486	0.0									33.0	DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	1.9219727448121249	0.0051481233523114																												
				34.0	regulation of cell junction assembly (GO:1901888)	-1.925440288661285	0.0220253605054732									34.0	neuromuscular process controlling balance (GO:0050885)	1.920225255620624	0.0201705455115768	34.0	G protein-coupled glutamate receptor signaling pathway (GO:0007216)	1.917197260128988	0.0290180369615663					34	regulation of interleukin-12 production (GO:0032655)	1.8849296180401396	0.0015792944627739									34.0	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	-2.897982167716259	0.0	34.0	response to copper ion (GO:0046688)	-2.257916790468101	0.0002063868004005	34.0	cellular response to zinc ion (GO:0071294)	1.9870155155257696	0.0001110492833052	34.0	nuclear-transcribed mRNA catabolic process (GO:0000956)	-2.422808962805988	0.0									34.0	kinetochore organization (GO:0051383)	1.9189831062582152	0.0056409768675564																												
				35.0	cAMP-mediated signaling (GO:0019933)	-1.9337988345867383	0.0198826278811127									35.0	calcium-ion regulated exocytosis (GO:0017156)	1.919999618739862	0.0196541233918421	35.0	central nervous system neuron differentiation (GO:0021953)	1.917156982148635	0.02824840643531					35	negative regulation of T cell receptor signaling pathway (GO:0050860)	1.88217914344598	0.0017060279690459									35.0	protein targeting to ER (GO:0045047)	-2.900597272014513	0.0	35.0	anterograde trans-synaptic signaling (GO:0098916)	-2.268455489251445	0.0002211287147148	35.0	cellular transition metal ion homeostasis (GO:0046916)	1.9856732752639792	0.0001079645809911	35.0	translation (GO:0006412)	-2.5043571885496334	0.0									35.0	microtubule depolymerization (GO:0007019)	1.918719319812496	0.0055073262718382																												
				36.0	regulation of vasculogenesis (GO:2001212)	-1.937311378468812	0.019570776574796									36.0	neuron cell-cell adhesion (GO:0007158)	1.9199689588670292	0.0191229308677383	36.0	regulation of gastrulation (GO:0010470)	1.905856710422588	0.0313303461201075					36	regulation of mast cell degranulation (GO:0043304)	1.875199188039584	0.0020195682444381									36.0	cotranslational protein targeting to membrane (GO:0006613)	-2.911834440075441	0.0	36.0	cellular zinc ion homeostasis (GO:0006882)	-2.283204468239432	7.937953861560226e-05	36.0	negative regulation of viral life cycle (GO:1903901)	1.9811110607661768	0.0001313082741784	36.0	peptide biosynthetic process (GO:0043043)	-2.718449873667995	0.0									36.0	spindle assembly (GO:0051225)	1.9170476370912528	0.005829308368699																												
				37.0	positive regulation of neuron migration (GO:2001224)	-1.9419995677470672	0.0189962054468096									37.0	regulation of regulated secretory pathway (GO:1903305)	1.9164968595970304	0.0195132749981741	37.0	sodium ion export across plasma membrane (GO:0036376)	1.887427882845894	0.0381668380545082					37	toll-like receptor signaling pathway (GO:0002224)	1.874197816048353	0.0020202962791333													37.0	cellular response to copper ion (GO:0071280)	-2.2855585041238107	0.0	37.0	glycolytic process (GO:0006096)	1.9732842582149484	0.000127852793279	37.0	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	-2.7561276938239545	0.0									37.0	regulation of mitotic nuclear division (GO:0007088)	1.9166299839472465	0.0057195663285595																												
				38.0	smooth muscle cell differentiation (GO:0051145)	-1.9530008416131293	0.0160145127759036									38.0	regulation of trans-synaptic signaling (GO:0099177)	1.903935052471285	0.0231840363499237	38.0	sodium ion transmembrane transport (GO:0035725)	1.8850782170428984	0.0385499752752066					38	mononuclear cell differentiation (GO:1903131)	1.8726761539683667	0.0021259733152726													38.0	zinc ion homeostasis (GO:0055069)	-2.295989663464832	0.0	38.0	inner mitochondrial membrane organization (GO:0007007)	1.9653526535189327	0.0001993192264452	38.0	cotranslational protein targeting to membrane (GO:0006613)	-2.837419153626678	0.0									38.0	replication fork processing (GO:0031297)	1.9144245605866157	0.0060408651221192																												
				39.0	regulation of epithelial cell migration (GO:0010632)	-1.9534839347796535	0.0163275662117362									39.0	chloride transport (GO:0006821)	1.8988009732205653	0.0245588800775742	39.0	sensory perception of chemical stimulus (GO:0007606)	1.8775994234023008	0.0410120964610129					39	defense response to fungus (GO:0050832)	1.8717134388932255	0.0021495952409979													39.0	regulation of cation channel activity (GO:2001257)	-2.3063454222108075	0.0	39.0	mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)	1.9580376823750372	0.0002186282765071	39.0	protein targeting to ER (GO:0045047)	-2.8510465824112114	0.0									39.0	mitotic spindle assembly checkpoint signaling (GO:0007094)	1.9111491399728624	0.0063006709410031																												
				40.0	positive regulation of cell-substrate junction organization (GO:0150117)	-1.9573411802345095	0.015989477060256									40.0	zinc ion homeostasis (GO:0055069)	1.8930539544060625	0.0259051789697571	40.0	synaptic vesicle cycle (GO:0099504)	1.8737691392868772	0.0421067438661157					40	Fc-gamma receptor signaling pathway (GO:0038094)	1.8678610850131177	0.0022469636665483													40.0	chemical synaptic transmission (GO:0007268)	-2.317495464571284	0.0	40.0	regulation of complement activation (GO:0030449)	1.9449751765436447	0.0005213899277135	40.0	cytoplasmic translation (GO:0002181)	-2.892741152147933	0.0									40.0	mitotic spindle checkpoint signaling (GO:0071174)	1.9111491399728624	0.0063006709410031																												
				41.0	artery morphogenesis (GO:0048844)	-1.9604046642344264	0.0155302633930626									41.0	translation (GO:0006412)	1.8788521720343496	0.030910120079262	41.0	BMP signaling pathway (GO:0030509)	-1.8376962408254167	0.0491963640478878					41	positive regulation of interleukin-6 production (GO:0032755)	1.8637268192657224	0.0025102982973104													41.0	glutamate receptor signaling pathway (GO:0007215)	-2.329220679931961	0.0	41.0	ribonucleoprotein complex assembly (GO:0022618)	1.940283948818201	0.0005552464165261	41.0	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	-2.9033033594845272	0.0									41.0	spindle assembly checkpoint signaling (GO:0071173)	1.9111491399728624	0.0063006709410031																												
				42.0	endothelial cell migration (GO:0043542)	-1.964248567081354	0.014939831500513									42.0	chemical synaptic transmission, postsynaptic (GO:0099565)	1.8779217522677412	0.0304483834357422	42.0	positive regulation of protein modification process (GO:0031401)	-1.839410050967281	0.0487996191765339					42	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	1.8602361479956095	0.0027137747228545													42.0	translation (GO:0006412)	-2.4862293881543613	0.0	42.0	regulation of immune effector process (GO:0002697)	1.940148272394379	0.000542333709165													42.0	regulation of chromosome segregation (GO:0051983)	1.908695783696488	0.0066943193332492																												
				43.0	regulation of angiogenesis (GO:0045765)	-1.9692239939411944	0.013844512317726									43.0	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	1.859406256067812	0.0391606813280232	43.0	negative regulation of small GTPase mediated signal transduction (GO:0051058)	-1.8415696311415235	0.048181289266798					43	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	1.8589306227680824	0.0027451540956466													43.0	peptide biosynthetic process (GO:0043043)	-2.6262773190809274	0.0	43.0	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1.9356020018648985	0.0006183426002222													43.0	DNA recombination (GO:0006310)	1.905253856646541	0.0073340240691158																												
				44.0	positive regulation of cell migration (GO:0030335)	-1.9754518914483945	0.0126101463442176									44.0	mRNA destabilization (GO:0061157)	-1.8851722871135657	0.0496061953020444	44.0	negative regulation of epithelial cell migration (GO:0010633)	-1.84242862254448	0.0485602041679582					44	regulation of T cell mediated cytotoxicity (GO:0001914)	1.8583739662502363	0.0027068977108862													44.0	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	-2.656313628224206	0.0	44.0	regulation of humoral immune response (GO:0002920)	1.9338295022426095	0.0006693804021453													44.0	establishment of mitotic spindle localization (GO:0040001)	1.9012666327232024	0.0080927740028015																												
				45.0	circulatory system development (GO:0072359)	-1.984637681328026	0.0111087769390606									45.0	muscle organ development (GO:0007517)	-1.890062874488717	0.0479744125618456	45.0	positive regulation of cell-substrate junction organization (GO:0150117)	-1.8454848264681587	0.0471620900815593					45	neurotransmitter biosynthetic process (GO:0042136)	1.858086039367716	0.0026480521084756													45.0	protein targeting to ER (GO:0045047)	-2.781913697174582	0.0	45.0	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	1.9320266057828093	0.0006759521592491													45.0	double-strand break repair via homologous recombination (GO:0000724)	1.89547080037279	0.0095218535360288																												
				46.0	cyclic-nucleotide-mediated signaling (GO:0019935)	-1.9915459219506075	0.0097514112447334									46.0	endodermal cell differentiation (GO:0035987)	-1.897898562008825	0.0450416844974242	46.0	regulation of endothelial cell chemotaxis (GO:2001026)	-1.8465034876396544	0.0472732600430432					46	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	1.8532105749527743	0.0031144085051945													46.0	cotranslational protein targeting to membrane (GO:0006613)	-2.8809338230984665	0.0	46.0	regulation of viral entry into host cell (GO:0046596)	1.9310181443148149	0.0006822442671145													46.0	DNA replication checkpoint signaling (GO:0000076)	1.893132874082572	0.0101311662139468																												
				47.0	regulation of leukocyte chemotaxis (GO:0002688)	-1.9920742652963472	0.0099432171307431									47.0	regulation of muscle contraction (GO:0006937)	-1.8990124468465184	0.0465507412435852	47.0	endothelial cell development (GO:0001885)	-1.847336601452532	0.0475669018992962					47	regulation of myeloid cell differentiation (GO:0045637)	1.8470095002429967	0.0037745868815141													47.0	cytoplasmic translation (GO:0002181)	-2.9113365259828115	0.0	47.0	cristae formation (GO:0042407)	1.9282948011957128	0.0007490042806263													47.0	microtubule polymerization or depolymerization (GO:0031109)	1.8919099103535244	0.0104904196035746																												
				48.0	translation (GO:0006412)	-1.9937399977344816	0.0099363973659072									48.0	actin filament bundle organization (GO:0061572)	-1.9353381727093464	0.0263622639726035	48.0	regulation of epithelial cell migration (GO:0010632)	-1.8571145868517709	0.0430543918738058					48	platelet aggregation (GO:0070527)	1.846731346479583	0.003781115049763													48.0	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	-2.961719026594955	0.0	48.0	pyruvate metabolic process (GO:0006090)	1.921563292732657	0.0008526998539508													48.0	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	1.891305594760103	0.0103779076224853																												
				49.0	substrate adhesion-dependent cell spreading (GO:0034446)	-2.00205253882486	0.0086606310129844									49.0	eye development (GO:0001654)	-1.9392830037961275	0.0260730503053508	49.0	peptidyl-tyrosine autophosphorylation (GO:0038083)	-1.8583345331121184	0.0429581417101541					49	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	1.8427915742418155	0.004196828803853																	49.0	regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	1.914933595017284	0.0009328139797638													49.0	DNA synthesis involved in DNA repair (GO:0000731)	1.8911786046697543	0.0102201227953375																												
				50.0	regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	-2.0061100271330123	0.0078826738981817									50.0	regulation of vascular endothelial growth factor production (GO:0010574)	-1.9412862583765973	0.0266193427879391	50.0	apical junction assembly (GO:0043297)	-1.8674850296162664	0.0383580846120504					50	regulation of megakaryocyte differentiation (GO:0045652)	1.8387531177859768	0.0045360273059339																	50.0	negative regulation of endopeptidase activity (GO:0010951)	1.904079096992496	0.0014670481299391													50.0	DNA metabolic process (GO:0006259)	1.888627975854776	0.0108492836524226																												
				51.0	maintenance of blood-brain barrier (GO:0035633)	-2.0106633821905904	0.0076108575568651									51.0	embryonic limb morphogenesis (GO:0030326)	-1.942072943453408	0.0282653149432701	51.0	regulation of angiogenesis (GO:0045765)	-1.868733341919288	0.0385536893270532					51	natural killer cell mediated immunity (GO:0002228)	1.837709460216182	0.0045865905783197																	51.0	substantia nigra development (GO:0021762)	1.9031937506076224	0.0014762080208603													51.0	negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	1.8883725821599968	0.0107842204820932																												
				52.0	blood vessel morphogenesis (GO:0048514)	-2.011355643356507	0.0078547952990723									52.0	positive regulation of SMAD protein signal transduction (GO:0060391)	-1.9437914962452312	0.029431029971051	52.0	mesenchymal cell differentiation (GO:0048762)	-1.8692072234207535	0.0390748972402902					52	negative regulation of T cell proliferation (GO:0042130)	1.836876618835808	0.0045773052301572																	52.0	translational elongation (GO:0006414)	1.896327920365935	0.0015950239040773													52.0	interstrand cross-link repair (GO:0036297)	1.885562665017487	0.0115198639692606																												
				53.0	positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	-2.012520949597353	0.0078645528087606									53.0	regulation of SMAD protein signal transduction (GO:0060390)	-1.958316803217564	0.0249308023872117	53.0	regulation of focal adhesion assembly (GO:0051893)	-1.869894941137036	0.0395417023407212					53	positive regulation of lymphocyte activation (GO:0051251)	1.8342531748066724	0.0048716576449423																	53.0	negative regulation of viral entry into host cell (GO:0046597)	1.8907570290043807	0.0017094391990271													53.0	protein localization to kinetochore (GO:0034501)	1.882415714392364	0.0124433313254921																												
				54.0	regulation of endothelial cell migration (GO:0010594)	-2.0146393188443086	0.0079808297992127									54.0	positive regulation of vascular endothelial growth factor production (GO:0010575)	-1.9587138492047	0.0266554612991846	54.0	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	-1.871623374080026	0.0392637877892539					54	organophosphate catabolic process (GO:0046434)	1.8337144338853135	0.0048389156940212																	54.0	negative regulation of cell activation (GO:0050866)	1.88610497470152	0.0020670309778858													54.0	mitotic G2 DNA damage checkpoint signaling (GO:0007095)	1.881939519859356	0.0123980828479449																												
				55.0	negative regulation of epithelial cell migration (GO:0010633)	-2.026860744504741	0.0065078347225368									55.0	actin filament bundle assembly (GO:0051017)	-1.9782421144897355	0.0191897650247382	55.0	positive regulation of glucose import (GO:0046326)	-1.8716462654362	0.0400391238714864					55	regulation of interleukin-4 production (GO:0032673)	1.8330423734461088	0.0049170163250717																	55.0	positive regulation of signal transduction by p53 class mediator (GO:1901798)	1.8778628507308877	0.0026547719290155													55.0	negative regulation of G0 to G1 transition (GO:0070317)	1.869019976971248	0.0187390644366043																												
				56.0	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	-2.0446755096086715	0.00507390503791									56.0	eye morphogenesis (GO:0048592)	-1.9873454350269577	0.0174813594428257	56.0	stress fiber assembly (GO:0043149)	-1.8724739932767056	0.0404226590371923					56	regulation of cytokine production involved in immune response (GO:0002718)	1.830231959772729	0.0053156239877642																	56.0	pattern recognition receptor signaling pathway (GO:0002221)	1.8684450121750524	0.003324172625255													56.0	resolution of meiotic recombination intermediates (GO:0000712)	1.864553702025442	0.0210881720358341																												
				57.0	regulation of focal adhesion assembly (GO:0051893)	-2.051955953233545	0.0042282541982583									57.0	positive regulation of gene silencing by miRNA (GO:2000637)	-1.9969539912656704	0.0160907967598736	57.0	contractile actin filament bundle assembly (GO:0030038)	-1.8724739932767056	0.0404226590371923					57	lymphocyte proliferation (GO:0046651)	1.827345106576813	0.0055592980370635																	57.0	response to interferon-beta (GO:0035456)	1.8677222904177488	0.0033338718026762													57.0	protein localization to condensed chromosome (GO:1903083)	1.8613276915056676	0.0229987089326338																												
				58.0	extracellular structure organization (GO:0043062)	-2.0623445308192503	0.0034248859005893									58.0	extracellular matrix organization (GO:0030198)	-2.0067476934856274	0.0137921115084631	58.0	positive regulation of cell cycle G1/S phase transition (GO:1902808)	-1.873603922982128	0.0414333695710659					58	regulation of cell adhesion mediated by integrin (GO:0033628)	1.827303735751743	0.0054824220835782																	58.0	negative regulation of hemostasis (GO:1900047)	1.8674496065304285	0.003310303847679													58.0	negative regulation of centrosome duplication (GO:0010826)	1.86072012601578	0.023030708148199																												
				59.0	positive regulation of blood vessel endothelial cell migration (GO:0043536)	-2.0625897493674032	0.0036051430532518									59.0	regulation of glucose import (GO:0046324)	-2.007415278786011	0.0158921449480234	59.0	hematopoietic stem cell proliferation (GO:0071425)	-1.8740433808636487	0.0420430996202351					59	homotypic cell-cell adhesion (GO:0034109)	1.8240778740168853	0.0059881581713513																	59.0	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)	1.8670623368568056	0.0033037161783304													59.0	apoptotic nuclear changes (GO:0030262)	1.8605326358012864	0.0227851222493456																												
				60.0	positive regulation of endothelial cell proliferation (GO:0001938)	-2.0652447969494165	0.0035235451652153									60.0	bone development (GO:0060348)	-2.0268747923958514	0.0123958730594582	60.0	epithelial to mesenchymal transition (GO:0001837)	-1.8770346549886527	0.0411479776881726					60	positive regulation of immune response (GO:0050778)	1.818300228334089	0.0069639502343023																	60.0	mitochondrial translational elongation (GO:0070125)	1.8650701601312123	0.0034407073024077													60.0	mitotic G2/M transition checkpoint (GO:0044818)	1.8600121035350223	0.0227107795776742																												
				61.0	external encapsulating structure organization (GO:0045229)	-2.0689078377380543	0.0035069637762025									61.0	regulation of actomyosin structure organization (GO:0110020)	-2.098773933685294	0.0026817994599789	61.0	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	-1.8823443100935235	0.0391460242393879					61	pattern recognition receptor signaling pathway (GO:0002221)	1.817407713924378	0.0069671980929425																	61.0	modulation by symbiont of host process (GO:0044003)	1.862324490199415	0.0036516407473955													61.0	postreplication repair (GO:0006301)	1.8584054859407664	0.0233881109214627																												
				62.0	nuclear-transcribed mRNA catabolic process (GO:0000956)	-2.0724631082047966	0.0030126311162591									62.0	external encapsulating structure organization (GO:0045229)	-2.1239985887825688	0.0023838217422035	62.0	bicellular tight junction assembly (GO:0070830)	-1.885353004763286	0.0385331127271633					62	natural killer cell mediated cytotoxicity (GO:0042267)	1.8104816777138124	0.008302669449357																	62.0	amyloid fibril formation (GO:1990000)	1.8514717292006957	0.0047812885867526													62.0	recombinational repair (GO:0000725)	1.856167642523	0.0243731283423132																												
				63.0	negative regulation of vascular permeability (GO:0043116)	-2.077045536050211	0.0029597779387808									63.0	collagen fibril organization (GO:0030199)	-2.1623601802657304	0.0011919108711017	63.0	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	-1.8894472142144492	0.0375489490104779					63	positive regulation of myeloid leukocyte differentiation (GO:0002763)	1.808091323122608	0.0087967067153932																	63.0	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	1.847353574838352	0.0052835166822563													63.0	regulation of nuclear division (GO:0051783)	1.854048012367277	0.0251718223271935																												
				64.0	positive regulation of chemotaxis (GO:0050921)	-2.091137728655297	0.0021745307305328									64.0	extracellular structure organization (GO:0043062)	-2.1638304710047542	0.0023838217422035	64.0	positive regulation of protein-containing complex disassembly (GO:0043243)	-1.8921377149657228	0.0373425849518666					64	myeloid dendritic cell activation (GO:0001773)	1.8075772727603785	0.0087401125183431																	64.0	aggrephagy (GO:0035973)	1.845129260780352	0.0054414148819559													64.0	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	1.8539074108109723	0.024835613086572																												
				65.0	negative regulation of actin filament polymerization (GO:0030837)	-2.093606522508437	0.0021466521314234													65.0	establishment of endothelial intestinal barrier (GO:0090557)	-1.8929613287245697	0.0377454862091553					65	regulation of lymphocyte differentiation (GO:0045619)	1.8070281688183647	0.0087162519873075																	65.0	negative regulation of amyloid fibril formation (GO:1905907)	1.8421420758555007	0.0057270302734872													65.0	mitotic DNA integrity checkpoint signaling (GO:0044774)	1.8534602346195688	0.0247106963494117																												
				66.0	extracellular matrix organization (GO:0030198)	-2.114510229694721	0.0017970080342598													66.0	positive regulation of macromolecule biosynthetic process (GO:0010557)	-1.8930620276726768	0.0387053063788736					66	regulation of cytokine production (GO:0001817)	1.806273398810127	0.0087847708853859																	66.0	cellular response to interleukin-12 (GO:0071349)	1.8382646654495232	0.0063376820453484													66.0	double-strand break repair (GO:0006302)	1.8534004500081624	0.0243914056828055																												
				67.0	regulation of endothelial cell proliferation (GO:0001936)	-2.149328632058729	0.0011531602358886													67.0	regulation of endothelial cell apoptotic process (GO:2000351)	-1.8939741903046812	0.0391668163913403					67	regulation of macrophage cytokine production (GO:0010935)	1.805954139679647	0.0087007426421344																	67.0	high-density lipoprotein particle remodeling (GO:0034375)	1.8379452397807827	0.0062730596984733													67.0	regulation of G0 to G1 transition (GO:0070316)	1.8533423835853435	0.0240571072292848																												
				68.0	regulation of ossification (GO:0030278)	-2.151566584037587	0.0012684762594775													68.0	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	-1.905713148545839	0.0339638691451294					68	natural killer cell activation (GO:0030101)	1.803647988546338	0.009079035800488																	68.0	mitochondrial translational termination (GO:0070126)	1.83705505005622	0.006294804483008													68.0	regulation of DNA recombination (GO:0000018)	1.8514687593472643	0.0250910458708233																												
				69.0	epithelial tube morphogenesis (GO:0060562)	-2.1819169945243164	0.0005637672264344													69.0	tight junction assembly (GO:0120192)	-1.9072964923101825	0.034025465577948					69	regulation of B cell differentiation (GO:0045577)	1.8013168555930117	0.009563505357909																	69.0	mitochondrial respiratory chain complex I assembly (GO:0032981)	1.830710819411352	0.0070070533691183													69.0	regulation of double-strand break repair via homologous recombination (GO:0010569)	1.8501860624421775	0.025656964113991																												
				70.0	branching morphogenesis of an epithelial tube (GO:0048754)	-2.2261448676909583	0.0													70.0	blood vessel morphogenesis (GO:0048514)	-1.9324162077634517	0.0229765980162802					70	positive regulation of cytokine production (GO:0001819)	1.800909248540478	0.0096306480280791																	70.0	NADH dehydrogenase complex assembly (GO:0010257)	1.830710819411352	0.0070070533691183													70.0	regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1.8470127097665765	0.0274921677078714																												
				71.0	peptide biosynthetic process (GO:0043043)	-2.277561000475236	0.0													71.0	antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	-1.934821949903324	0.0227089799562742					71	regulation of interleukin-10 production (GO:0032653)	1.8005706683900515	0.0096248411253676																	71.0	regulation of amyloid fibril formation (GO:1905906)	1.8295863448624692	0.0070446889096751													71.0	regulation of exit from mitosis (GO:0007096)	1.845399243819032	0.0284353163993654																												
				72.0	regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	-2.3011086834540917	0.0													72.0	regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	-1.9428609905493204	0.0206751960977114					72	negative regulation of lymphocyte activation (GO:0051250)	1.797865458954845	0.0104745443250192																	72.0	negative regulation of interleukin-2 production (GO:0032703)	1.8290164938859543	0.0070812933395317													72.0	attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	1.8431551473812704	0.0299662691372811																												
				73.0	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	-2.475859410581017	0.0													73.0	positive regulation of focal adhesion assembly (GO:0051894)	-1.951195075288154	0.0184281152315086					73	positive regulation of interleukin-4 production (GO:0032753)	1.7972095595338633	0.0105404863168623																	73.0	negative regulation of response to DNA damage stimulus (GO:2001021)	1.828422767216741	0.007051254323384													73.0	regulation of mitotic cell cycle phase transition (GO:1901990)	1.8425105449388532	0.0300769891408067																												
